rent_id,property_id,agreement_date,rent_start_date,rent_end_date,rent_amount,client_id,commission_id,contract_id
1149,1012,2024-09-21,2024-10-23,2025-10-23,38212.0,1106,1078,1149
1150,1141,2024-10-22,2024-12-16,2027-12-16,19614.0,1076,1034,1150
1151,1167,2025-05-27,2025-07-30,2028-07-30,20176.0,1162,1002,1151
1152,1046,2024-05-31,2024-08-13,2028-08-13,20438.0,1071,1032,1152
1153,1108,2024-09-15,2024-11-25,2029-11-25,,1179,1061,1153
1154,1025,2024-12-26,2025-02-21,2028-02-21,17005.0,1083,1200,1154
1155,1196,2024-05-03,2024-06-30,2028-06-30,61105.0,1164,1182,1155
1156,1100,2025-01-31,2025-04-17,2030-04-17,48604.0,1075,1171,1156
1157,1170,2025-01-17,2025-03-10,2029-03-10,67037.0,1032,1117,1157
1158,1177,2024-06-02,2024-09-20,2026-09-20,70903.0,1030,1159,1158
1159,1030,2024-10-10,2025-01-19,2026-01-19,74292.0,1082,1172,1159
1160,1123,2024-11-01,2024-12-22,2028-12-22,66628.0,1125,1116,1160
1161,1059,2024-03-24,2024-06-22,2025-06-22,65888.0,1051,1092,1161
1162,1097,2025-05-21,2025-08-07,2026-08-07,28842.0,1072,1149,1162
1163,1146,2025-06-20,2025-10-14,2028-10-14,27875.0,1097,1104,1163
1164,1061,2024-06-22,2024-10-04,2028-10-04,26595.0,1017,1094,1164
1165,1045,2025-01-26,2025-05-05,2028-05-05,25261.0,1132,1139,1165
1166,1199,2025-01-28,2025-03-07,2028-03-07,29815.0,1065,1166,1166
1167,1041,2024-05-24,2024-06-28,2029-06-28,49555.0,1141,1089,1167
1168,1110,2024-03-14,2024-05-12,2025-05-12,62743.0,1104,1012,1168
1169,1149,2024-09-13,2024-12-15,2029-12-15,36351.0,1111,1095,1169
1170,1026,2024-05-05,2024-08-27,2029-08-27,43823.0,1022,1153,1170
1171,1107,2025-02-12,2025-06-01,2029-06-01,27869.0,1105,1004,1171
1172,1165,2024-08-17,2024-11-01,2025-11-01,50130.0,1043,1143,1172
1173,1029,2024-03-18,2024-05-30,2027-05-30,69960.0,1133,1025,1173
1174,1178,2025-03-24,2025-05-04,2029-05-04,21607.0,1019,1105,1174
1175,1158,2024-09-07,2024-12-06,2028-12-06,,1010,1009,1175
1176,1157,2024-07-04,2024-09-29,2029-09-29,52209.0,1042,1137,1176
1177,1189,2024-08-21,2024-10-07,2028-10-07,51532.0,1199,1033,1177
1178,1131,2024-09-29,2025-01-16,2030-01-16,39320.0,1168,1072,1178
1179,1020,2024-08-13,2024-11-24,2026-11-24,45937.0,1023,1162,1179
1180,1116,2025-03-22,2025-05-05,2030-05-05,49968.0,1073,1103,1180
1181,1117,2025-01-05,2025-04-01,2028-04-01,62816.0,1088,1151,1181
1182,1191,2025-03-08,2025-05-26,2029-05-26,65665.0,1063,1145,1182
1183,1094,2024-06-13,2024-10-09,2026-10-09,65092.0,1193,1155,1183
1184,1045,2024-10-26,2025-01-18,2030-01-18,62907.0,1053,1061,1184
1185,1046,2024-06-30,2024-10-01,2027-10-01,22807.0,1041,1084,1185
1186,1125,2024-10-11,2024-11-23,2029-11-23,,1064,1009,1186
1187,1196,2024-04-03,2024-07-15,2026-07-15,63545.0,1186,1052,1187
1188,1112,2024-03-08,2024-04-22,2028-04-22,72176.0,1114,1089,1188
1189,1199,2025-02-28,2025-05-30,2028-05-30,47336.0,1159,1147,1189
1190,1122,2024-10-18,2025-01-09,2027-01-09,17273.0,1095,1144,1190
1191,1156,2024-09-10,2024-11-29,2029-11-29,24578.0,1085,1027,1191
1192,1130,2024-07-20,2024-09-16,2027-09-16,37985.0,1177,1037,1192
1193,1157,2024-08-04,2024-09-11,2027-09-11,30569.0,1103,1065,1193
1194,1134,2025-06-22,2025-09-20,2027-09-20,32630.0,1099,1058,1194
1195,1021,2024-12-24,2025-04-17,2029-04-17,36483.0,1167,1102,1195
1196,1073,2025-02-09,2025-06-11,2027-06-11,71385.0,1119,1107,1196
1197,1142,2024-04-26,2024-07-21,2029-07-21,51765.0,1158,1168,1197
1198,1163,2024-06-02,2024-07-04,2028-07-04,58339.0,1019,1115,1198
1199,1048,2024-07-17,2024-11-16,2028-11-16,54281.0,1093,1101,1199
1200,1039,2024-07-03,2024-10-27,2028-10-27,29947.0,1011,1030,1200
