address_id,street_address,city,state,zip_code,latitude,longitude
1088,6 Gina Terrace,Long Beach,California,90810.0,33.8193,-118.2325
1089,0 Crescent Oaks Street,Denver,Colorado,80243.0,39.7388,-104.4083
1090,47279 Autumn Leaf Plaza,Trenton,New Jersey,8603.0,40.2805,-74.712
1091,38 Buell Lane,New York City,New York,10105.0,40.7628,-73.9785
1092,7487 Farwell Way,El Paso,Texas,88546.0,31.6948,-106.3
1093,59744 Northview Trail,Shawnee Mission,Kansas,66210.0,38.9273,-94.7143
1094,8824 Oakridge Parkway,Waco,Texas,76796.0,31.5915,-97.0823
1095,3848 Messerschmidt Hill,San Jose,California,95128.0,37.3163,-121.9356
1096,13713 Hanover Way,Des Moines,Iowa,50347.0,41.6727,-93.5722
1097,05815 Bunting Point,Warren,Ohio,44485.0,41.2405,-80.8441
1098,48 Ridge Oak Way,Phoenix,Arizona,85040.0,33.4061,-112.0265
1099,4574 Myrtle Center,Fort Smith,Arkansas,72905.0,35.191,-94.2382
1100,6 Hansons Plaza,Colorado Springs,Colorado,,38.9497,-104.767
1101,77520 Red Cloud Hill,Cleveland,Ohio,44185.0,41.6857,-81.6728
1102,30407 6th Alley,Pocatello,Idaho,83206.0,42.6395,-112.3138
1103,6551 Sutherland Junction,Birmingham,Alabama,35263.0,33.5225,-86.8094
1104,757 4th Plaza,Houston,Texas,77271.0,29.834,-95.4342
1105,38389 Mitchell Center,Green Bay,Wisconsin,,44.5463,-88.1021
1106,93404 Eggendart Plaza,Buffalo,New York,14205.0,42.7684,-78.8871
1107,7778 Porter Court,Davenport,Iowa,52804.0,41.5386,-90.6115
1108,4 South Way,Omaha,Nebraska,68197.0,41.249,-96.0274
1109,64 Sachs Park,San Francisco,California,94137.0,37.7848,-122.7278
1110,6810 Jenna Hill,Washington,District of Columbia,20425.0,38.8933,-77.0146
1111,410 5th Junction,Levittown,Pennsylvania,19058.0,40.3286,-75.1028
1112,770 Mandrake Pass,Kansas City,Kansas,66160.0,39.0966,-94.7495
1113,00 Harbort Way,Sioux City,Iowa,51105.0,42.5032,-96.3829
1114,7250 Vera Lane,Lancaster,Pennsylvania,17605.0,40.0185,-76.2976
1115,3664 Twin Pines Terrace,Salt Lake City,Utah,84145.0,40.6681,-111.9083
1116,03007 Nevada Circle,Pasadena,California,91117.0,33.7866,-118.2987
1117,82952 Waxwing Way,Roanoke,Virginia,24004.0,37.2742,-79.9579
1118,0 Mitchell Junction,Hartford,Connecticut,,41.7918,-72.7188
1119,68 Sachtjen Parkway,Brooklyn,New York,11205.0,40.6924,-73.9666
1120,9 Prentice Hill,Buffalo,New York,14225.0,42.9255,-78.7481
1121,46 Summer Ridge Hill,Saint Louis,Missouri,63104.0,38.6128,-90.2185
1122,5 Arkansas Point,Young America,Minnesota,55551.0,44.8055,-93.7665
1123,6823 Rutledge Parkway,Mobile,Alabama,36605.0,30.6341,-88.0846
1124,22 Hudson Place,Grand Forks,North Dakota,58207.0,47.9335,-97.3944
1125,1960 Nobel Parkway,Kansas City,Missouri,64101.0,39.1024,-94.5986
1126,62118 Hovde Road,Terre Haute,Indiana,47805.0,39.5327,-87.3255
1127,864 Lighthouse Bay Park,Colorado Springs,Colorado,80915.0,38.8558,-104.7134
1128,214 Swallow Lane,Syracuse,New York,13210.0,43.0354,-76.1282
1129,97 Graedel Trail,Arlington,Virginia,22244.0,38.8545,-77.052
1130,6494 Hanson Circle,San Antonio,Texas,78260.0,29.7026,-98.4759
1131,2 Golf Course Circle,Kansas City,Missouri,64199.0,39.035,-94.3567
1132,041 Del Sol Way,Migrate,Kentucky,,38.0638,-84.5027
1133,4 Anthes Street,Jamaica,New York,11499.0,40.6514,-73.8708
1134,7 Delaware Way,Trenton,New Jersey,8638.0,40.251,-74.7627
1135,5358 Welch Terrace,Pittsburgh,Pennsylvania,15250.0,40.4344,-80.0248
1136,91876 4th Park,Cincinnati,Ohio,45228.0,39.0706,-84.4179
1137,63724 Fallview Avenue,Asheville,North Carolina,28805.0,35.6004,-82.4918
1138,9 Forest Dale Junction,Hartford,Connecticut,6105.0,41.7691,-72.701
1139,40 Lotheville Hill,San Bernardino,California,92415.0,34.84,-115.9671
1140,1666 Independence Circle,Silver Spring,Maryland,20904.0,39.0668,-76.9969
1141,18 Hagan Place,Detroit,Michigan,48275.0,42.2399,-83.1508
1142,90712 Arkansas Terrace,Houston,Texas,77266.0,29.834,-95.4342
1143,4601 Reindahl Crossing,Evansville,Indiana,47747.0,37.9971,-87.575
1144,7395 Haas Center,Saint Paul,Minnesota,55115.0,45.071,-92.9391
1145,3 Clyde Gallagher Trail,San Jose,California,95160.0,37.2187,-121.8601
1146,3 Claremont Avenue,Pasadena,California,91199.0,34.1478,-118.1436
1147,0 Burning Wood Place,Oklahoma City,Oklahoma,73135.0,35.411,-97.4388
1148,335 Dahle Point,San Francisco,California,94159.0,37.7848,-122.7278
1149,350 Mccormick Lane,Grand Rapids,Michigan,,43.0314,-85.5503
1150,432 Leroy Pass,Corpus Christi,Texas,78475.0,27.777,-97.4632
1151,398 Colorado Drive,San Rafael,California,94913.0,38.068,-122.741
1152,4373 Steensland Center,Boston,Massachusetts,2163.0,42.3253,-71.1122
1153,29 3rd Junction,Lehigh Acres,Florida,33972.0,26.6492,-81.6167
1154,16 Dawn Terrace,Chicago,Illinois,,41.8119,-87.6873
1155,4 Roxbury Alley,Hartford,Connecticut,6120.0,41.786,-72.6758
1156,523 Trailsway Plaza,Jacksonville,Florida,32225.0,30.351,-81.5061
1157,15074 Springview Crossing,Fort Lauderdale,Florida,33315.0,26.0989,-80.1541
1158,4238 Forest Dale Avenue,Phoenix,Arizona,85005.0,33.2765,-112.1872
1159,10559 Mockingbird Pass,Danbury,Connecticut,6816.0,41.3089,-73.3637
1160,0341 Ryan Way,Lake Charles,Louisiana,70616.0,30.2642,-93.3265
1161,3 Knutson Avenue,Los Angeles,California,90087.0,33.7866,-118.2987
1162,7818 Darwin Court,Orlando,Florida,32803.0,28.5559,-81.3535
1163,8068 Shoshone Parkway,Riverside,California,92505.0,33.9228,-117.4867
1164,33782 Hoffman Pass,El Paso,Texas,88569.0,31.6948,-106.3
1165,5684 Morning Circle,Scranton,Pennsylvania,18514.0,41.4019,-75.6376
1166,4 Hauk Junction,Harrisburg,Pennsylvania,17110.0,40.303,-76.8862
1167,9 Muir Way,Rockford,Illinois,61105.0,42.3254,-89.1705
1168,2267 School Junction,Los Angeles,California,90020.0,34.0665,-118.3022
1169,616 Melrose Way,Atlanta,Georgia,31132.0,33.7488,-84.3883
1170,9213 Morrow Parkway,Spokane,Washington,99205.0,47.6964,-117.4399
1171,89 Carey Hill,Brockton,Massachusetts,2405.0,41.9705,-70.7014
1172,6118 Forest Court,Washington,District of Columbia,20370.0,38.8933,-77.0146
1173,4 Barnett Place,Richmond,Virginia,23293.0,37.5242,-77.4932
1174,9051 David Center,Oklahoma City,Oklahoma,73179.0,35.4242,-97.6547
1175,7948 Toban Place,Rochester,New York,14683.0,43.286,-77.6843
1176,80 Sutteridge Crossing,San Antonio,Texas,78285.0,29.4375,-98.4616
1177,7 Onsgard Point,San Antonio,Texas,78278.0,29.4375,-98.4616
1178,35 Parkside Lane,Charlotte,North Carolina,28284.0,35.26,-80.8042
1179,0343 Londonderry Court,Corpus Christi,Texas,78465.0,27.777,-97.4632
1180,07050 Eggendart Crossing,Detroit,Michigan,48275.0,42.2399,-83.1508
1181,6 Crescent Oaks Alley,Oakland,California,94627.0,37.6802,-121.9215
1182,65 Claremont Way,Midland,Michigan,48670.0,43.6375,-84.2568
1183,2 American Ash Avenue,White Plains,New York,10633.0,41.119,-73.733
1184,64853 Mcbride Parkway,Las Vegas,Nevada,89166.0,36.3265,-115.3398
1185,771 Lien Terrace,Minneapolis,Minnesota,55446.0,45.04,-93.4865
1186,9 Anderson Place,Nashville,Tennessee,37245.0,36.1866,-86.7852
1187,8 Cody Crossing,New York City,New York,10249.0,40.7808,-73.9772
1188,1245 Lerdahl Crossing,Philadelphia,Pennsylvania,,40.0903,-75.041
1189,1 Hollow Ridge Plaza,Portland,Oregon,97216.0,45.5137,-122.5569
1190,0 Pennsylvania Avenue,Springfield,Illinois,62794.0,39.7495,-89.606
1191,40 Onsgard Park,Washington,District of Columbia,20029.0,38.8933,-77.0146
1192,576 Dennis Alley,Charlotte,North Carolina,28225.0,35.26,-80.8042
1193,47 Ruskin Lane,Knoxville,Tennessee,,35.9244,-84.0015
1194,84452 Schmedeman Place,Lynchburg,Virginia,24503.0,37.4376,-79.205
1195,112 Del Sol Crossing,Spartanburg,South Carolina,29305.0,35.1114,-82.1055
1196,5 Old Gate Terrace,Birmingham,Alabama,35210.0,33.5452,-86.6655
1197,128 Thompson Pass,Savannah,Georgia,,32.0053,-81.0477
1198,389 Boyd Park,Kansas City,Missouri,64130.0,39.0351,-94.5467
1199,621 Gateway Parkway,Jackson,Mississippi,39204.0,32.2832,-90.2306
1200,0598 Ruskin Parkway,Washington,District of Columbia,20370.0,38.8933,-77.0146
